Transaction ID,User ID,Transaction Date,Transaction Time,Product ID,Product Price,Quantity,Discount Applied,Payment Method,User Age,User Gender,User Location,User Membership Status,Device Used,Referral Source,Transaction Status,User Tenure,Product Category,Amount
13811,14303,2023-01-15,12:50:35,1089,96.8,3,5,Credit Card,34,Male,Athens,Premium,Mobile,Social Media,Pending,34,Electronics,290.4
13812,12119,2023-01-13,21:01:52,1086,121.7,2,10,Credit Card,35,Female,Patras,Premium,Mobile,Social Media,Completed,55,Clothing,243.4
13813,25748,2023-12-17,16:21:13,1035,122.1,2,15,Credit Card,25,Male,Athens,Regular,Desktop,Social Media,Canceled,30,Electronics,244.2
13814,3389,2023-03-23,20:49:28,1071,100.99000000000001,2,5,Credit Card,25,Female,Thessaloniki,Regular,Mobile,Social Media,Completed,26,Electronics,201.98000000000002
13815,1214,2023-03-03,08:03:24,1048,65.0,2,0,Credit Card,25,Male,Chalkida,Premium,Desktop,Social Media,Completed,58,Home & Kitchen,130.0
13816,26399,2023-08-29,17:26:01,1096,91.49000000000001,1,5,Credit Card,32,Female,Heraklion,Regular,Mobile,Social Media,Completed,52,Home & Kitchen,91.49000000000001
13817,12951,2023-01-29,22:33:17,1040,103.8,3,0,Credit Card,33,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,25,Books,311.4
13818,14285,2023-08-24,16:57:10,1021,114.9,4,0,Credit Card,40,Male,Athens,Premium,Mobile,Social Media,Completed,19,Books,459.6
13819,11033,2023-12-20,17:17:42,1052,59.6,2,5,PayPal,42,Male,Patras,Regular,Desktop,Referral,Completed,52,Sports,119.2
13820,7588,2023-09-23,22:56:09,1085,106.9,2,5,PayPal,31,Male,Athens,Premium,Desktop,Social Media,Completed,45,Clothing,213.8
13821,25309,2023-01-23,21:34:00,1062,113.8,2,25,Credit Card,36,Female,Athens,Premium,Desktop,Referral,Completed,23,Books,227.6
13822,4392,2023-12-24,11:03:36,1040,146.5,2,30,Credit Card,33,Female,Athens,Premium,Desktop,Social Media,Completed,28,Clothing,293.0
13823,9787,2023-08-28,00:27:01,1034,121.8,2,15,PayPal,34,Male,Athens,Regular,Desktop,Social Media,Completed,25,Home & Kitchen,243.6
13824,27266,2023-12-24,07:50:19,1020,85.45,2,5,Credit Card,37,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,25,Books,170.9
13825,20052,2023-01-27,16:26:21,1025,97.9,4,25,Credit Card,43,Male,Athens,Premium,Desktop,Social Media,Completed,54,Electronics,391.6
13826,3763,2023-07-15,21:16:43,1001,150.8,2,20,Credit Card,32,Female,Athens,Premium,Desktop,Social Media,Completed,45,Clothing,301.6
13827,27357,2023-12-03,15:13:38,1015,115.2,2,5,Credit Card,35,Female,Athens,Regular,Mobile,Organic,Completed,18,Clothing,230.4
13828,5343,2023-11-29,06:11:04,1084,158.9,2,20,Credit Card,41,Female,Athens,Premium,Desktop,Social Media,Completed,52,Clothing,317.8
13829,9150,2023-12-10,15:22:24,1052,131.2,2,5,Debit Card,37,Male,Athens,Premium,Mobile,Social Media,Completed,46,Home & Kitchen,262.4
13830,17851,2023-01-28,23:04:03,1050,50.6,2,20,Credit Card,38,Male,Chalkida,Premium,Desktop,Organic,Completed,56,Books,101.2
13831,19081,2023-12-10,09:49:10,1095,54.6,4,30,Credit Card,31,Male,Athens,Premium,Mobile,Social Media,Completed,3,Home & Kitchen,218.4
13832,13462,2023-09-16,10:47:50,1082,109.45,2,5,Credit Card,38,Male,Heraklion,Premium,Desktop,Organic,Completed,56,Electronics,218.9
13833,23514,2023-12-03,08:29:31,1019,67.79,1,15,Credit Card,32,Female,Patras,Regular,Desktop,Referral,Completed,45,Clothing,67.79
13834,18335,2023-09-20,06:16:32,1060,84.19,4,30,Debit Card,35,Male,Chalkida,Premium,Desktop,Social Media,Completed,24,Books,336.76
13835,9751,2023-12-17,04:05:01,1041,80.49000000000001,2,5,Credit Card,33,Male,Patras,Regular,Mobile,Social Media,Completed,27,Sports,160.98000000000002
13836,24167,2023-12-04,03:41:47,1054,75.8,4,5,Credit Card,37,Male,Heraklion,Premium,Desktop,Social Media,Pending,2,Clothing,303.2
13837,7659,2023-12-05,04:20:10,1055,101.75,1,5,Debit Card,25,Female,Heraklion,Regular,Desktop,Social Media,Completed,33,Clothing,101.75
13838,20221,2023-12-21,11:34:06,1021,137.0,3,30,PayPal,41,Male,Athens,Premium,Mobile,Referral,Completed,46,Electronics,411.0
13839,29287,2023-07-02,02:41:32,1018,117.8,2,25,Credit Card,33,Male,Athens,Premium,Mobile,Social Media,Completed,31,Clothing,235.6
13840,2359,2023-09-23,20:32:14,1075,125.5,2,30,PayPal,40,Male,Athens,Premium,Desktop,Social Media,Completed,34,Clothing,251.0
13841,29059,2023-11-29,17:41:18,1034,99.05,3,30,Debit Card,32,Female,Thessaloniki,Premium,Desktop,Social Media,Completed,19,Clothing,297.15
13842,17491,2023-12-05,05:32:48,1026,132.7,2,10,PayPal,27,Male,Athens,Premium,Mobile,Social Media,Completed,13,Clothing,265.4
13843,22553,2023-12-11,17:56:03,1024,113.3,2,30,Credit Card,33,Female,Athens,Premium,Mobile,Social Media,Completed,37,Home & Kitchen,226.6
13844,24466,2023-07-20,01:03:22,1027,119.6,2,5,Credit Card,37,Male,Athens,Regular,Mobile,Referral,Completed,7,Books,239.2
13845,13207,2023-12-24,04:05:11,1043,92.14999999999999,2,5,Credit Card,28,Female,Thessaloniki,Regular,Desktop,Social Media,Completed,15,Clothing,184.29999999999998
13846,25107,2023-04-04,04:56:52,1012,141.9,2,5,PayPal,25,Male,Athens,Premium,Desktop,Social Media,Completed,43,Sports,283.8
13847,8934,2023-09-13,11:43:46,1077,155.0,2,15,Credit Card,39,Male,Athens,Premium,Desktop,Social Media,Completed,13,Electronics,310.0
13848,17836,2023-08-24,10:18:21,1093,70.99000000000001,2,10,Credit Card,24,Female,Chalkida,Regular,Desktop,Social Media,Completed,24,Clothing,141.98000000000002
13849,17000,2023-12-06,02:46:27,1014,118.1,1,0,Credit Card,27,Male,Athens,Premium,Desktop,Social Media,Completed,50,Sports,118.1
13850,14835,2023-11-02,05:38:34,1053,156.0,2,10,Credit Card,43,Male,Athens,Regular,Desktop,Organic,Completed,55,Home & Kitchen,312.0
13851,28760,2023-02-20,03:23:16,1082,84.3,2,5,Credit Card,27,Male,Athens,Regular,Desktop,Referral,Completed,54,Books,168.6
13852,5626,2023-12-17,12:15:25,1077,100.0,2,10,Debit Card,31,Female,Athens,Premium,Mobile,Social Media,Completed,56,Clothing,200.0
13853,9700,2023-12-20,04:58:36,1026,90.64999999999999,3,5,Debit Card,36,Female,Patras,Premium,Desktop,Social Media,Completed,46,Sports,271.95
13854,1412,2023-08-22,03:47:35,1044,124.64999999999999,2,5,Credit Card,38,Female,Heraklion,Premium,Desktop,Social Media,Completed,3,Home & Kitchen,249.29999999999998
13855,11125,2023-09-20,21:04:09,1077,119.7,1,5,Debit Card,42,Female,Athens,Premium,Desktop,Social Media,Completed,50,Clothing,119.7
13856,2174,2023-03-09,21:26:00,1089,68.64999999999999,1,5,Credit Card,34,Male,Chalkida,Regular,Desktop,Social Media,Completed,56,Books,68.64999999999999
13857,24841,2023-09-09,21:45:18,1038,87.14999999999999,2,5,Credit Card,30,Male,Thessaloniki,Regular,Mobile,Referral,Completed,46,Sports,174.29999999999998
13858,19447,2023-03-10,06:11:17,1036,110.4,2,30,Credit Card,28,Female,Athens,Premium,Mobile,Referral,Completed,36,Clothing,220.8
13859,13501,2023-09-09,12:49:19,1094,124.0,3,5,Debit Card,37,Male,Athens,Premium,Desktop,Social Media,Pending,18,Electronics,372.0
13860,22137,2023-08-25,09:25:22,1079,108.4,2,5,Credit Card,33,Male,Athens,Premium,Desktop,Social Media,Completed,42,Electronics,216.8
13861,20347,2023-08-21,09:40:25,1050,121.0,2,0,PayPal,25,Female,Athens,Regular,Desktop,Referral,Completed,51,Electronics,242.0
13862,8119,2023-11-27,05:02:01,1047,83.6,2,30,Credit Card,36,Male,Athens,Premium,Mobile,Organic,Completed,29,Books,167.2
13863,1838,2023-01-29,01:48:54,1049,109.7,2,5,Credit Card,32,Male,Athens,Premium,Desktop,Social Media,Pending,26,Clothing,219.4
13864,26533,2023-01-24,08:04:29,1073,138.5,2,5,Credit Card,24,Female,Athens,Regular,Desktop,Social Media,Completed,6,Clothing,277.0
13865,12313,2023-05-17,01:55:45,1082,132.6,1,10,Credit Card,30,Male,Athens,Regular,Mobile,Social Media,Completed,43,Books,132.6
13866,27288,2023-09-27,03:24:33,1032,118.9,2,30,PayPal,41,Male,Athens,Premium,Mobile,Organic,Completed,19,Home & Kitchen,237.8
13867,2269,2023-05-16,01:46:40,1066,152.6,2,30,Credit Card,43,Female,Athens,Premium,Mobile,Social Media,Completed,29,Clothing,305.2
13868,12892,2023-01-27,21:42:34,1045,139.3,4,5,Credit Card,35,Male,Athens,Regular,Mobile,Social Media,Completed,29,Home & Kitchen,557.2
13869,9375,2023-09-07,07:18:14,1076,112.09,4,15,Debit Card,32,Female,Heraklion,Regular,Desktop,Social Media,Completed,46,Clothing,448.36
13870,19225,2023-01-15,13:47:20,1073,106.4,1,0,Credit Card,41,Female,Athens,Premium,Desktop,Social Media,Completed,35,Home & Kitchen,106.4
13871,23141,2023-09-01,10:09:14,1006,149.6,2,25,Credit Card,32,Male,Athens,Premium,Mobile,Organic,Completed,56,Electronics,299.2
13872,19932,2023-03-24,07:55:28,1017,67.99000000000001,3,5,Debit Card,36,Male,Chalkida,Premium,Desktop,Social Media,Completed,59,Books,203.97000000000003
13873,9680,2023-09-25,04:41:34,1071,132.8,2,5,Credit Card,25,Male,Athens,Premium,Mobile,Social Media,Completed,10,Electronics,265.6
13874,6887,2023-08-23,02:19:09,1034,101.75,2,5,Credit Card,24,Male,Thessaloniki,Regular,Desktop,Social Media,Completed,30,Electronics,203.5
13875,18625,2023-12-24,09:23:47,1077,97.29,2,5,Credit Card,35,Male,Thessaloniki,Regular,Desktop,Social Media,Completed,46,Sports,194.58
13876,4817,2023-12-04,03:52:08,1088,81.4,1,0,Credit Card,36,Male,Athens,Regular,Desktop,Social Media,Completed,58,Books,81.4
13877,16437,2023-12-16,09:00:25,1004,170.5,3,30,Credit Card,38,Female,Athens,Premium,Desktop,Social Media,Completed,20,Clothing,511.5
13878,16798,2023-09-03,13:12:19,1043,93.69,3,5,Credit Card,42,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,12,Sports,281.07
13879,19168,2023-09-26,06:52:54,1098,106.4,2,5,Credit Card,40,Female,Athens,Regular,Desktop,Organic,Completed,38,Clothing,212.8
13880,24144,2023-12-16,06:01:38,1040,105.2,3,5,PayPal,28,Female,Athens,Premium,Mobile,Social Media,Pending,44,Home & Kitchen,315.6
13881,4860,2023-09-02,20:40:31,1042,165.2,4,15,Credit Card,34,Male,Athens,Regular,Desktop,Organic,Completed,44,Electronics,660.8
13882,19387,2023-04-23,23:51:29,1050,140.3,4,5,Credit Card,24,Male,Athens,Premium,Desktop,Social Media,Canceled,36,Sports,561.2
13883,18969,2023-09-24,18:23:47,1041,98.09,2,10,PayPal,27,Female,Thessaloniki,Regular,Mobile,Referral,Completed,25,Clothing,196.18
13884,12720,2023-06-27,17:46:35,1084,164.7,2,5,Credit Card,26,Female,Athens,Regular,Desktop,Social Media,Completed,56,Clothing,329.4
13885,7115,2023-04-04,00:04:27,1073,92.6,2,20,Credit Card,37,Female,Thessaloniki,Premium,Mobile,Social Media,Completed,57,Books,185.2
13886,1822,2023-12-07,06:12:04,1097,59.59,1,5,Credit Card,39,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,9,Sports,59.59
13887,16002,2023-10-26,23:29:39,1038,102.3,2,20,Credit Card,41,Male,Athens,Premium,Desktop,Social Media,Completed,47,Clothing,204.6
13888,18291,2023-01-25,04:19:55,1051,130.0,2,5,Credit Card,29,Male,Athens,Regular,Mobile,Social Media,Completed,30,Clothing,260.0
13889,28631,2023-08-05,16:36:26,1083,105.9,2,5,Credit Card,35,Female,Athens,Premium,Mobile,Referral,Completed,48,Clothing,211.8
13890,10655,2023-12-05,13:21:16,1089,93.6,1,25,Credit Card,34,Female,Athens,Premium,Desktop,Social Media,Completed,53,Home & Kitchen,93.6
13891,6249,2023-09-27,01:46:00,1058,101.4,2,15,Credit Card,39,Male,Athens,Regular,Mobile,Referral,Completed,16,Sports,202.8
13892,16479,2023-09-03,16:50:07,1081,82.19,2,20,Credit Card,30,Female,Chalkida,Premium,Mobile,Referral,Completed,10,Clothing,164.38
13893,14298,2023-12-21,11:13:53,1096,142.3,1,30,Credit Card,25,Female,Athens,Premium,Mobile,Referral,Completed,30,Clothing,142.3
13894,5010,2023-01-01,16:37:35,1080,141.5,2,20,Credit Card,30,Female,Athens,Premium,Mobile,Social Media,Completed,8,Clothing,283.0
13895,25901,2023-01-30,13:45:56,1029,99.1,3,20,PayPal,38,Female,Patras,Premium,Desktop,Social Media,Completed,40,Clothing,297.29999999999995
13896,20632,2023-01-28,16:50:49,1071,108.9,2,5,Credit Card,35,Male,Athens,Premium,Mobile,Referral,Completed,28,Sports,217.8
13897,21273,2023-11-25,04:26:14,1088,136.9,2,30,Debit Card,35,Male,Athens,Premium,Mobile,Social Media,Completed,45,Electronics,273.8
13898,28084,2023-08-29,21:34:57,1053,79.0,3,15,Credit Card,42,Male,Thessaloniki,Premium,Mobile,Referral,Completed,17,Sports,237.0
13899,13333,2023-09-02,19:11:23,1074,125.8,1,5,PayPal,26,Male,Athens,Regular,Desktop,Social Media,Completed,9,Sports,125.8
13900,15591,2023-09-26,04:25:49,1092,83.35,2,10,PayPal,37,Male,Thessaloniki,Regular,Desktop,Social Media,Completed,32,Clothing,166.7
13901,7801,2023-10-19,07:11:07,1087,170.1,2,5,PayPal,24,Male,Athens,Premium,Mobile,Social Media,Completed,47,Sports,340.2
13902,10817,2023-12-18,13:37:15,1040,109.5,4,30,Credit Card,37,Female,Athens,Premium,Mobile,Organic,Completed,42,Clothing,438.0
13903,18764,2023-12-23,04:40:40,1031,131.5,1,25,Credit Card,36,Female,Athens,Premium,Desktop,Social Media,Completed,29,Clothing,131.5
13904,18464,2023-01-13,18:16:13,1032,66.59,4,5,Credit Card,41,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,11,Sports,266.36
13905,17420,2023-01-31,05:10:24,1025,120.7,3,25,Credit Card,39,Female,Athens,Premium,Desktop,Social Media,Completed,50,Clothing,362.1
13906,28707,2023-12-23,20:08:21,1029,86.75,1,0,Credit Card,33,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,42,Clothing,86.75
13907,11376,2023-12-05,05:06:19,1054,48.75,2,30,Credit Card,28,Male,Patras,Premium,Mobile,Referral,Completed,4,Home & Kitchen,97.5
13908,17378,2023-01-13,15:06:15,1046,134.3,2,5,Credit Card,35,Male,Athens,Premium,Mobile,Referral,Completed,33,Clothing,268.6
13909,22421,2023-11-11,03:23:15,1000,98.6,2,20,Credit Card,39,Male,Athens,Premium,Mobile,Social Media,Completed,41,Sports,197.2
13910,24140,2023-03-31,14:43:43,1096,89.9,3,30,Credit Card,32,Male,Athens,Premium,Desktop,Social Media,Completed,35,Sports,269.70000000000005
13911,6630,2023-08-11,01:59:51,1097,134.1,2,5,Credit Card,27,Female,Athens,Regular,Mobile,Social Media,Completed,51,Clothing,268.2
13912,17050,2023-01-18,11:40:05,1093,167.5,1,30,PayPal,24,Female,Athens,Premium,Mobile,Social Media,Canceled,21,Clothing,167.5
13913,24624,2023-03-20,12:36:26,1098,131.5,3,0,Credit Card,39,Female,Athens,Regular,Mobile,Social Media,Completed,18,Clothing,394.5
13914,16716,2023-09-10,04:13:35,1040,132.4,4,30,Credit Card,30,Male,Athens,Premium,Desktop,Organic,Completed,39,Electronics,529.6
13915,7041,2023-01-23,20:02:07,1046,125.3,3,0,PayPal,30,Male,Athens,Premium,Mobile,Social Media,Completed,13,Clothing,375.9
13916,4457,2023-12-03,20:31:29,1024,126.9,2,5,Credit Card,27,Female,Athens,Regular,Desktop,Social Media,Completed,26,Clothing,253.8
13917,13626,2023-12-24,05:00:10,1026,82.59,2,5,Credit Card,40,Male,Heraklion,Regular,Mobile,Social Media,Completed,33,Sports,165.18
13918,26387,2023-12-23,01:34:08,1073,79.0,2,5,Credit Card,27,Male,Athens,Premium,Mobile,Social Media,Completed,14,Sports,158.0
13919,28566,2023-01-17,06:42:18,1043,110.0,1,10,Credit Card,39,Male,Athens,Regular,Mobile,Social Media,Completed,53,Electronics,110.0
13920,18300,2023-05-09,23:20:25,1063,153.5,2,5,Credit Card,40,Male,Athens,Regular,Mobile,Social Media,Completed,43,Clothing,307.0
13921,11124,2023-09-14,10:38:59,1034,101.1,1,10,PayPal,26,Female,Athens,Premium,Desktop,Social Media,Completed,57,Electronics,101.1
13922,21742,2023-02-07,22:12:40,1019,105.9,2,0,Debit Card,25,Female,Athens,Premium,Mobile,Social Media,Completed,18,Clothing,211.8
13923,6160,2023-12-11,17:07:50,1074,83.39,2,10,Credit Card,35,Male,Chalkida,Regular,Mobile,Social Media,Completed,5,Clothing,166.78
13924,3551,2023-08-18,02:23:37,1058,90.3,4,15,PayPal,41,Female,Athens,Regular,Desktop,Social Media,Completed,24,Books,361.2
13925,24869,2023-09-04,01:46:04,1051,100.9,4,5,Credit Card,40,Male,Heraklion,Regular,Desktop,Referral,Completed,29,Electronics,403.6
13926,8418,2023-01-02,12:48:29,1019,124.3,2,5,Credit Card,40,Female,Athens,Premium,Mobile,Social Media,Completed,2,Clothing,248.6
13927,7164,2023-01-29,03:32:05,1046,106.5,2,20,Credit Card,43,Female,Athens,Premium,Mobile,Social Media,Completed,8,Home & Kitchen,213.0
13928,27087,2023-05-01,08:43:34,1011,133.8,2,25,Credit Card,41,Female,Athens,Premium,Desktop,Social Media,Completed,50,Clothing,267.6
13929,5384,2023-12-19,16:02:20,1025,68.29,3,5,Credit Card,43,Female,Heraklion,Regular,Mobile,Social Media,Completed,33,Home & Kitchen,204.87
13930,4920,2023-08-17,06:41:55,1008,93.9,2,5,Credit Card,39,Male,Chalkida,Premium,Mobile,Social Media,Completed,10,Electronics,187.8
13931,15554,2023-09-19,18:40:05,1043,148.0,4,5,Credit Card,34,Male,Athens,Regular,Desktop,Social Media,Completed,22,Clothing,592.0
13932,22866,2023-08-25,18:34:34,1030,132.2,2,30,Credit Card,25,Female,Athens,Premium,Mobile,Social Media,Completed,40,Home & Kitchen,264.4
13933,19963,2023-12-11,16:46:46,1086,81.55,2,30,Credit Card,33,Male,Chalkida,Premium,Desktop,Social Media,Completed,16,Sports,163.1
13934,3619,2023-08-22,10:15:08,1026,150.4,2,5,Credit Card,29,Male,Athens,Premium,Mobile,Social Media,Completed,15,Home & Kitchen,300.8
13935,14290,2023-12-05,01:57:15,1004,78.95,2,5,Credit Card,32,Female,Chalkida,Premium,Desktop,Social Media,Completed,47,Clothing,157.9
13936,6401,2023-09-16,06:18:00,1038,131.35000000000002,4,5,Credit Card,41,Female,Patras,Premium,Desktop,Organic,Completed,56,Clothing,525.4000000000001
13937,6439,2023-01-23,06:05:26,1090,140.6,2,25,Credit Card,37,Male,Athens,Premium,Desktop,Social Media,Completed,18,Books,281.2
13938,1970,2023-11-27,01:31:00,1083,168.9,3,5,Credit Card,28,Male,Athens,Regular,Mobile,Social Media,Completed,33,Sports,506.70000000000005
13939,14445,2023-01-27,08:20:28,1007,62.6,1,5,Credit Card,36,Female,Heraklion,Premium,Desktop,Social Media,Completed,49,Books,62.6
13940,2105,2023-08-21,16:02:49,1048,122.8,2,5,Credit Card,32,Male,Athens,Regular,Desktop,Social Media,Completed,41,Electronics,245.6
13941,18568,2023-01-25,03:14:22,1018,81.95,2,0,Credit Card,40,Male,Heraklion,Premium,Mobile,Referral,Completed,25,Sports,163.9
13942,7530,2023-11-26,08:04:21,1073,149.5,1,10,Credit Card,43,Male,Athens,Regular,Mobile,Social Media,Completed,28,Electronics,149.5
13943,3658,2023-12-10,08:42:51,1058,78.05,2,5,Credit Card,42,Female,Chalkida,Premium,Mobile,Organic,Completed,58,Clothing,156.1
13944,15863,2023-12-13,05:30:28,1041,107.1,2,30,Credit Card,27,Female,Athens,Premium,Desktop,Organic,Completed,54,Clothing,214.2
13945,25883,2023-09-15,12:33:30,1023,101.5,1,0,Credit Card,43,Male,Heraklion,Premium,Mobile,Organic,Completed,20,Clothing,101.5
13946,20149,2023-09-17,16:52:41,1093,96.9,2,30,Credit Card,34,Male,Athens,Premium,Mobile,Social Media,Completed,4,Electronics,193.8
13947,7050,2023-09-20,09:35:02,1077,157.1,2,25,Credit Card,28,Female,Athens,Premium,Mobile,Social Media,Completed,5,Clothing,314.2
13948,26411,2023-06-24,16:39:20,1029,82.49000000000001,4,20,Credit Card,28,Male,Patras,Premium,Mobile,Social Media,Completed,15,Sports,329.96000000000004
13949,22810,2023-04-26,03:26:11,1013,73.6,2,5,Credit Card,24,Female,Athens,Regular,Mobile,Social Media,Canceled,48,Books,147.2
13950,1994,2023-08-19,22:03:00,1007,153.7,2,15,Credit Card,39,Female,Athens,Premium,Mobile,Organic,Completed,12,Clothing,307.4
13951,19763,2023-12-11,14:05:06,1043,103.4,2,5,Credit Card,27,Male,Athens,Premium,Desktop,Social Media,Completed,1,Sports,206.8
13952,20770,2023-12-24,06:35:46,1075,170.1,2,5,Credit Card,24,Male,Athens,Regular,Mobile,Social Media,Completed,3,Clothing,340.2
13953,7641,2023-09-30,10:55:59,1019,107.0,2,5,Credit Card,43,Male,Athens,Premium,Mobile,Referral,Completed,12,Home & Kitchen,214.0
13954,17470,2023-04-12,14:58:25,1067,79.2,2,5,PayPal,33,Male,Heraklion,Premium,Desktop,Social Media,Completed,16,Home & Kitchen,158.4
13955,8305,2023-01-25,10:35:17,1076,51.75,3,20,Credit Card,32,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,38,Clothing,155.25
13956,11662,2023-12-03,08:46:54,1066,141.5,4,5,PayPal,31,Male,Athens,Premium,Desktop,Social Media,Completed,17,Electronics,566.0
13957,10178,2023-12-12,05:22:20,1090,176.7,2,5,Credit Card,35,Male,Athens,Premium,Mobile,Social Media,Completed,7,Electronics,353.4
13958,25386,2023-08-31,09:49:59,1060,67.3,2,20,Credit Card,26,Male,Athens,Premium,Mobile,Social Media,Completed,38,Home & Kitchen,134.6
13959,14172,2023-12-10,09:42:46,1017,87.4,3,5,Credit Card,41,Female,Patras,Regular,Mobile,Social Media,Completed,18,Clothing,262.20000000000005
13960,22032,2023-05-14,05:03:11,1016,113.3,2,5,Credit Card,31,Male,Athens,Regular,Desktop,Referral,Completed,2,Books,226.6
13961,24868,2023-02-01,08:48:48,1077,80.8,2,5,Credit Card,29,Female,Athens,Regular,Mobile,Organic,Completed,33,Home & Kitchen,161.6
13962,8143,2023-11-25,06:16:27,1030,113.7,2,10,PayPal,37,Male,Athens,Premium,Mobile,Social Media,Completed,35,Sports,227.4
13963,2640,2023-01-23,03:45:51,1094,78.19,1,5,Credit Card,30,Male,Heraklion,Premium,Desktop,Social Media,Completed,28,Electronics,78.19
13964,24349,2023-12-04,12:52:09,1029,125.9,2,5,Credit Card,36,Male,Athens,Premium,Mobile,Social Media,Canceled,24,Clothing,251.8
13965,7199,2023-08-31,21:20:32,1056,69.89,2,0,Credit Card,30,Male,Patras,Premium,Desktop,Social Media,Completed,15,Home & Kitchen,139.78
13966,22471,2023-11-25,10:57:15,1070,94.5,2,15,Credit Card,43,Male,Athens,Regular,Desktop,Social Media,Completed,51,Clothing,189.0
13967,19209,2023-12-04,17:13:05,1065,108.29,1,15,Credit Card,33,Female,Chalkida,Premium,Desktop,Social Media,Completed,27,Clothing,108.29
13968,4717,2023-08-20,15:53:58,1051,108.4,4,5,Credit Card,31,Male,Athens,Premium,Mobile,Social Media,Completed,42,Home & Kitchen,433.6
13969,15904,2023-01-13,11:27:15,1066,75.45,1,5,Credit Card,40,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,24,Sports,75.45
13970,11495,2023-01-12,16:45:50,1089,127.7,1,25,Credit Card,36,Male,Athens,Premium,Mobile,Social Media,Completed,25,Books,127.7
13971,17826,2023-12-04,00:30:44,1068,142.6,2,25,Debit Card,42,Male,Thessaloniki,Premium,Desktop,Referral,Pending,16,Clothing,285.2
13972,1958,2023-07-04,13:59:32,1022,94.49000000000001,2,20,Credit Card,42,Male,Heraklion,Premium,Desktop,Social Media,Completed,59,Sports,188.98000000000002
13973,27335,2023-12-07,06:23:34,1098,90.59,2,5,Debit Card,27,Male,Patras,Regular,Desktop,Social Media,Canceled,9,Books,181.18
13974,16319,2023-08-20,15:39:22,1064,75.64999999999999,2,5,Credit Card,29,Female,Chalkida,Premium,Mobile,Social Media,Completed,22,Sports,151.29999999999998
13975,19546,2023-01-15,14:55:32,1012,146.5,2,5,Credit Card,41,Female,Athens,Regular,Desktop,Social Media,Completed,35,Home & Kitchen,293.0
13976,1445,2023-04-25,05:44:34,1081,136.0,2,5,Credit Card,28,Male,Athens,Regular,Mobile,Social Media,Completed,54,Clothing,272.0
13977,23242,2023-02-02,04:16:27,1049,95.2,2,5,Credit Card,42,Male,Athens,Regular,Mobile,Social Media,Completed,26,Home & Kitchen,190.4
13978,23618,2023-04-21,11:40:25,1075,115.8,4,5,Credit Card,31,Male,Athens,Regular,Desktop,Social Media,Completed,58,Books,463.2
13979,2196,2023-12-25,12:18:39,1095,101.3,4,5,Debit Card,37,Female,Athens,Premium,Desktop,Social Media,Completed,13,Clothing,405.2
13980,4154,2023-12-02,03:32:21,1046,108.25,2,15,Credit Card,29,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,7,Electronics,216.5
13981,20523,2023-01-22,14:15:56,1095,107.8,4,0,Credit Card,24,Female,Athens,Premium,Desktop,Social Media,Completed,47,Clothing,431.2
13982,24424,2023-01-12,05:54:48,1095,115.1,1,5,Credit Card,26,Male,Athens,Premium,Mobile,Social Media,Pending,17,Clothing,115.1
13983,3917,2023-09-15,13:50:55,1044,152.7,2,5,Debit Card,34,Male,Athens,Premium,Mobile,Social Media,Completed,24,Electronics,305.4
13984,26677,2023-01-16,02:17:51,1099,74.75,2,20,Credit Card,25,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,52,Home & Kitchen,149.5
13985,15388,2023-12-16,07:55:51,1094,106.5,2,5,Credit Card,32,Male,Athens,Regular,Desktop,Social Media,Completed,29,Electronics,213.0
13986,22557,2023-12-09,03:36:27,1061,83.05,2,25,Credit Card,39,Male,Patras,Premium,Desktop,Referral,Completed,41,Sports,166.1
13987,9631,2023-07-10,23:24:17,1014,84.3,4,5,PayPal,25,Male,Athens,Regular,Mobile,Social Media,Completed,42,Books,337.2
13988,27561,2023-08-31,01:49:19,1065,94.4,3,10,Credit Card,25,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,39,Books,283.20000000000005
13989,3220,2023-12-11,09:03:16,1011,73.2,2,5,Credit Card,39,Male,Athens,Premium,Mobile,Organic,Completed,48,Books,146.4
13990,18587,2023-09-17,03:07:57,1079,142.2,2,5,Credit Card,33,Female,Athens,Regular,Mobile,Social Media,Completed,37,Books,284.4
13991,21017,2023-01-30,04:46:13,1007,120.5,3,30,Credit Card,31,Male,Athens,Premium,Desktop,Social Media,Completed,42,Books,361.5
13992,21724,2023-12-20,12:11:22,1007,98.85,2,30,Credit Card,41,Male,Heraklion,Premium,Desktop,Social Media,Completed,58,Clothing,197.7
13993,6221,2023-08-28,09:18:16,1078,65.4,3,5,Credit Card,42,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,18,Home & Kitchen,196.20000000000002
13994,19526,2023-12-17,09:36:04,1000,48.0,2,0,Credit Card,36,Female,Chalkida,Premium,Desktop,Social Media,Completed,59,Clothing,96.0
